Instagram,Facebook,YouTube,Twitter,Telegram,WhatsApp,TikTok,Radio,TV,Newspaper,Website,Sales
39,22,47,32,19,35,39,35,37,37,4,44
73,89,37,46,24,16,23,38,23,32,26,26
33,71,10,4,41,3,31,8,44,4,32,32
86,63,4,69,48,8,29,3,14,35,9,42
20,78,49,8,31,29,11,31,9,49,36,35
36,72,21,26,32,38,28,39,43,14,7,45
49,85,55,30,62,28,42,25,45,16,27,21
56,35,77,66,49,19,61,35,20,20,14,19
56,94,66,67,34,20,23,25,12,38,2,25
26,69,76,76,67,8,32,40,2,8,46,39
70,63,78,17,52,23,62,28,9,31,41,21
76,65,63,3,20,7,61,45,43,3,47,19
22,74,63,78,19,19,52,28,29,40,5,15
43,83,40,67,22,17,57,34,17,2,15,48
40,59,56,51,61,22,20,11,40,3,46,35
54,89,56,45,15,23,40,34,45,8,14,18
64,84,6,57,41,12,47,15,11,4,8,43
51,24,61,34,39,19,43,48,37,25,28,37
36,83,31,68,79,30,66,34,9,38,37,38
67,76,27,19,42,31,58,9,39,45,37,45
86,92,37,62,69,28,33,6,4,40,6,47
70,54,14,66,52,13,79,14,8,3,15,28
27,36,41,59,51,16,45,32,36,15,46,41
76,30,32,17,32,25,64,2,4,46,18,20
31,93,52,25,15,6,47,8,9,26,28,32
40,45,26,78,25,6,17,34,42,41,35,41
57,79,71,46,72,26,53,10,13,24,36,17
91,50,39,10,70,11,51,37,17,9,29,21
45,35,6,25,75,31,35,25,19,44,38,31
67,37,4,71,27,1,46,3,39,15,35,21
67,63,37,8,10,28,13,5,33,31,34,44
69,25,58,69,73,33,35,1,32,41,4,18
79,25,50,56,44,2,15,19,3,39,16,11
86,75,58,38,45,37,64,18,38,18,47,32
35,39,26,65,37,39,20,34,47,41,18,42
69,86,23,68,37,6,18,46,11,49,42,44
76,38,47,4,52,35,49,3,31,37,36,20
91,21,4,12,66,2,29,33,33,36,40,44
56,54,57,20,13,13,60,45,29,21,15,44
60,75,75,6,58,14,20,6,16,36,8,28
43,56,34,7,41,13,37,28,27,3,36,44
69,33,70,41,64,23,31,14,1,35,5,17
58,86,24,4,55,4,63,37,34,49,12,27
43,35,9,78,43,38,22,6,6,18,36,19
41,25,51,13,40,34,61,15,44,27,45,38
88,28,53,30,41,5,70,11,48,2,46,16
28,49,35,18,49,28,44,33,11,4,48,47
74,35,18,2,46,21,34,10,35,15,4,27
82,52,1,67,33,15,32,4,49,12,31,22
92,53,10,67,70,31,68,46,26,16,34,34
76,70,64,67,74,11,19,27,21,8,34,25
65,52,70,28,48,39,15,1,2,22,28,12
30,91,74,16,19,10,35,42,18,32,5,48
70,51,52,43,76,4,63,20,2,7,23,21
81,74,55,76,19,24,12,2,31,22,32,44
60,81,6,74,55,21,35,14,49,14,17,15
44,45,3,46,24,27,15,5,22,23,3,23
95,86,72,23,43,21,67,5,38,5,16,45
69,57,35,71,52,27,70,13,14,34,8,16
53,57,67,6,50,23,63,11,27,14,34,44
89,62,5,63,47,30,35,20,11,23,41,49
67,28,72,9,21,4,20,14,48,22,12,11
75,45,28,51,43,38,17,30,23,48,8,30
93,71,27,50,66,4,58,30,18,40,10,12
69,77,6,41,55,9,73,5,32,18,24,28
77,45,51,76,34,10,53,24,12,23,42,14
74,92,10,18,38,26,68,5,44,46,16,48
42,42,52,14,45,12,79,10,16,15,49,16
65,22,41,54,63,3,38,1,46,30,37,44
20,88,73,39,14,30,44,29,31,17,44,12
51,85,24,42,28,23,50,12,35,35,31,28
72,34,74,46,50,13,18,25,43,35,36,42
70,70,34,5,38,7,75,10,8,38,44,28
52,68,8,1,76,2,14,14,18,42,18,43
28,36,74,73,66,8,55,6,11,18,3,49
21,23,23,58,60,20,25,3,18,10,24,45
80,60,33,16,45,28,73,31,21,37,35,25
49,52,49,6,45,38,58,32,14,43,24,28
80,73,45,49,74,35,19,47,27,40,44,16
37,27,2,46,75,30,18,2,23,36,31,41
59,77,13,58,24,7,59,31,49,49,3,12
67,85,54,19,25,16,28,32,14,14,45,33
29,30,67,75,74,21,38,5,9,12,12,40
21,69,49,2,48,30,35,40,48,38,37,31
36,52,31,5,73,5,62,5,43,48,5,26
48,92,10,67,58,10,19,11,33,1,26,19
32,71,47,34,33,15,44,34,13,11,22,40
27,91,73,41,51,20,52,8,5,3,22,26
30,40,4,1,20,3,45,11,47,48,3,43
94,21,11,75,16,11,47,36,13,15,31,18
32,93,45,10,20,9,32,31,29,41,23,15
66,87,30,18,63,2,20,36,26,13,40,48
46,76,60,64,65,22,54,44,23,19,48,46
20,39,18,37,33,30,56,32,14,44,23,31
90,88,76,42,50,33,34,2,29,33,22,10
21,46,76,55,55,17,71,20,36,47,15,49
46,89,41,64,26,29,13,24,40,14,47,11
73,75,57,78,11,13,29,17,5,21,5,36
73,31,46,51,76,23,78,17,38,11,46,30
36,72,56,10,31,16,38,34,16,41,13,28
44,33,32,12,27,11,39,43,4,37,9,25
78,63,19,64,46,28,62,36,49,15,9,10
71,57,27,68,74,11,62,1,16,20,1,15
28,22,55,56,45,6,38,38,48,38,8,48
27,62,36,78,34,26,75,26,29,48,38,15
80,86,47,75,18,2,50,42,47,2,45,22
65,78,49,69,29,35,45,38,22,5,13,32
72,60,10,23,58,19,44,8,15,47,35,11
78,89,75,66,77,27,69,4,49,9,31,43
81,87,13,38,58,15,68,28,42,32,38,12
79,46,26,62,47,13,53,44,17,12,47,26
23,41,42,29,63,23,66,36,18,32,14,32
47,22,2,61,22,1,53,24,26,16,48,31
26,58,61,53,30,5,26,37,24,46,47,11
30,21,25,58,64,13,62,13,34,1,25,33
44,47,68,43,72,5,75,26,12,48,30,32
42,22,66,20,52,15,42,48,29,48,40,44
91,22,37,45,78,16,55,42,12,35,23,12
79,27,44,77,41,15,70,10,19,44,47,14
61,46,63,10,32,7,77,10,47,23,34,26
62,59,71,56,16,38,45,35,43,7,30,27
25,49,9,64,60,5,18,35,33,16,11,13
27,90,1,71,31,24,35,2,20,32,44,44
53,24,36,75,23,8,73,1,47,22,36,23
21,38,13,15,39,23,39,30,49,37,19,26
43,53,22,45,19,15,31,25,4,47,2,17
24,71,29,18,70,14,24,8,2,3,26,26
29,91,4,1,58,35,56,25,42,49,31,27
38,48,72,59,61,39,23,4,41,23,46,43
84,91,11,50,34,30,75,31,12,17,1,35
52,49,28,24,64,24,67,28,40,38,13,38
81,73,65,6,67,5,42,32,42,41,1,47
72,79,3,30,38,28,11,11,38,29,22,31
62,46,14,55,52,16,26,21,43,46,27,13
70,84,52,48,37,6,34,46,28,3,48,21
45,26,34,64,29,35,75,34,36,42,23,24
38,46,8,54,15,20,20,7,46,12,8,45
72,60,79,3,53,33,43,4,28,42,35,25
95,64,12,11,71,31,45,33,10,35,13,34
39,90,14,72,16,9,53,11,45,34,43,33
59,45,40,78,75,3,16,39,39,5,12,29
49,62,64,1,78,6,69,34,15,28,30,35
49,84,35,62,23,23,44,11,1,13,18,41
36,80,53,9,79,22,75,47,26,34,17,48
57,77,52,76,67,29,28,48,6,49,1,11
29,77,19,4,10,3,19,7,48,22,22,23
93,60,52,41,58,10,46,12,20,23,47,41
77,65,68,8,32,6,75,3,38,42,22,29
42,71,27,37,15,2,21,32,28,37,44,44
21,58,2,21,14,9,14,47,41,14,30,33
76,94,57,28,59,9,57,41,35,11,8,20
75,40,32,70,29,2,35,31,37,4,17,24
50,66,17,69,68,22,35,5,23,41,47,49
66,86,56,59,36,9,73,18,3,21,43,26
73,80,25,52,42,24,41,25,40,1,48,49
92,34,16,12,36,36,73,48,16,36,29,27
48,23,76,67,78,1,53,22,22,32,20,16
65,24,75,7,58,6,41,39,24,46,2,15
89,25,74,27,69,22,17,3,17,41,42,12
76,90,19,51,18,37,22,5,44,24,7,41
36,21,75,3,37,14,42,25,40,8,42,16
46,68,54,39,33,19,19,34,38,33,21,14
88,35,21,65,26,24,50,46,36,7,32,19
95,39,4,28,29,1,14,6,20,21,39,30
53,76,24,50,50,1,66,36,32,3,15,47
46,77,33,29,31,29,54,7,36,28,31,23
96,92,24,26,35,21,42,30,43,28,9,11
79,66,36,11,26,16,75,18,25,48,45,16
69,89,52,39,76,15,40,43,42,7,1,33
96,31,62,76,72,30,29,3,29,35,33,18
75,45,40,69,61,3,79,10,15,29,31,32
74,55,21,58,11,34,76,29,8,23,27,35
78,54,15,24,54,16,69,16,48,47,28,30
70,67,16,46,60,24,33,45,7,22,1,21
73,49,30,30,44,20,27,28,26,14,48,10
32,33,13,44,45,34,22,30,28,25,44,35
34,70,36,68,20,30,10,9,30,45,13,34
58,90,70,10,55,14,19,38,47,22,28,44
52,77,11,51,22,9,70,32,20,17,4,20
67,81,78,63,69,33,51,26,41,24,35,19
32,36,5,10,63,12,70,4,33,17,28,22
82,62,78,46,11,13,47,26,37,7,7,12
50,88,73,48,45,5,27,45,37,35,4,49
41,22,57,59,36,16,45,41,27,21,42,33
69,76,16,49,31,38,76,33,7,21,27,26
33,51,7,29,65,14,74,11,43,28,23,43
68,29,8,62,24,1,68,6,38,46,16,31
71,57,23,36,56,32,71,25,49,33,46,36
90,31,14,66,48,14,25,49,1,32,1,41
72,86,17,13,12,21,47,25,11,29,36,13
76,35,4,23,13,4,48,7,33,47,44,27
73,33,54,43,15,37,49,8,42,48,28,35
81,57,21,8,28,8,37,42,25,46,42,10
62,39,17,45,11,5,36,36,15,13,24,40
85,39,40,40,50,20,40,25,41,46,43,25
29,48,25,62,17,30,18,28,15,47,24,15
74,29,70,49,53,13,25,5,5,24,31,27
89,24,14,57,10,24,61,44,6,38,46,31
67,88,30,32,11,6,40,7,38,7,4,21
50,87,49,29,65,34,48,4,37,8,5,28
62,85,12,4,51,24,67,25,3,27,5,47
91,93,52,70,17,8,35,3,18,10,3,32
20,75,14,29,15,39,72,47,39,25,24,42
96,50,31,48,38,2,15,49,5,35,13,40
86,71,71,52,21,18,24,10,23,26,46,13
49,88,72,28,74,21,68,15,19,41,19,20
33,23,32,71,34,39,39,26,11,49,19,34
84,20,13,43,65,14,43,48,2,40,10,49
33,38,57,47,17,37,37,43,16,13,43,10
40,75,18,26,55,39,16,20,38,28,8,14
34,23,42,14,54,27,79,16,29,32,16,11
63,52,55,38,31,3,36,39,12,34,49,14
68,44,71,53,11,26,21,47,44,14,47,15
58,72,21,76,60,38,70,39,19,12,21,27
49,48,69,16,29,23,42,34,46,18,17,16
45,81,57,24,34,3,34,6,30,3,14,42
57,45,71,41,69,29,58,26,25,32,5,10
28,29,30,2,50,20,70,9,29,45,14,43
57,80,63,35,78,8,20,46,24,49,12,25
20,62,2,62,56,36,23,37,17,14,3,15
88,71,30,67,74,3,56,11,6,40,44,27
69,92,36,31,43,13,77,12,21,39,38,23
52,82,39,13,35,15,15,3,30,38,17,20
47,68,73,65,45,9,17,34,5,1,31,18
59,81,65,13,21,2,59,14,45,46,35,25
84,41,67,78,46,5,20,34,15,34,36,15
53,72,58,47,28,14,26,26,11,41,44,49
22,44,25,39,19,27,64,32,31,12,38,29
92,59,65,28,44,20,51,33,8,15,5,10
95,62,75,38,15,23,60,30,49,24,11,45
72,22,48,25,46,16,29,20,1,21,16,31
65,68,27,8,51,31,21,20,13,21,24,23
96,67,49,50,65,8,43,16,7,40,5,19
68,59,29,3,32,13,71,15,26,49,31,22
59,78,63,7,40,35,26,42,30,3,47,30
22,27,79,20,67,31,46,47,19,36,18,32
86,66,52,1,37,2,57,32,40,49,20,30
74,67,5,79,33,12,69,23,41,32,39,49
63,94,34,35,63,13,74,11,34,20,4,10
78,79,12,29,31,29,67,17,39,9,41,11
76,64,77,75,34,9,27,11,43,29,34,15
50,93,36,73,17,27,72,19,3,49,33,11
34,91,73,54,43,29,56,39,8,29,13,39
94,55,58,70,59,26,25,40,36,8,6,36
90,40,44,38,58,1,34,36,6,48,30,11
70,26,13,3,20,20,60,48,1,19,20,21
20,66,19,2,43,37,71,36,21,26,35,15
39,94,49,32,37,4,35,24,40,3,10,10
35,65,17,35,29,24,76,47,41,31,24,19
37,40,8,42,13,1,30,48,14,31,27,23
47,42,68,36,59,35,30,44,32,30,24,39
80,65,38,69,13,26,63,35,19,29,9,14
73,72,2,61,15,36,23,28,35,5,46,25
24,68,49,43,60,8,11,35,37,16,1,12
30,56,9,25,16,34,59,26,46,48,1,28
79,63,11,67,51,34,27,18,30,17,40,30
69,29,27,75,29,10,42,5,8,30,27,15
30,32,58,62,28,12,16,45,27,49,30,32
74,58,18,27,14,12,29,20,38,26,3,20
51,71,20,58,64,28,59,3,12,35,18,22
76,44,43,16,49,4,48,29,9,48,14,45
54,68,50,32,61,6,60,45,36,21,37,17
94,37,7,55,21,21,50,45,39,49,22,36
94,63,51,17,71,18,27,26,24,6,5,47
36,82,12,67,39,21,63,6,49,7,18,21
72,69,60,67,55,1,44,45,44,23,10,19
78,67,59,45,17,13,40,46,32,4,13,34
79,23,20,65,56,4,67,23,22,33,37,19
38,52,79,23,18,6,58,43,35,12,45,26
63,52,51,46,23,9,24,41,41,32,36,12
79,21,21,6,32,8,34,26,23,10,13,48
60,20,48,57,50,3,51,30,37,14,42,31
82,64,25,6,39,9,46,34,28,23,30,24
86,23,2,28,33,25,51,44,13,2,34,47
65,33,4,61,10,9,56,20,45,23,33,39
92,55,11,6,10,27,29,16,38,1,1,39
91,46,62,27,50,32,42,38,16,30,26,21
64,43,53,42,54,27,67,5,30,2,37,24
41,32,30,72,50,31,26,15,21,21,15,29
39,67,58,63,23,19,74,4,45,12,15,44
78,49,31,68,40,38,54,42,17,38,38,26
48,65,39,24,49,1,66,48,21,48,41,12
57,42,40,24,48,18,59,36,28,3,8,35
72,45,71,76,40,8,75,4,11,28,31,21
33,60,14,58,12,25,35,29,12,22,5,22
24,83,17,67,76,12,35,6,26,24,48,31
39,75,6,19,10,32,57,34,47,35,33,11
55,55,12,47,12,20,37,3,33,27,29,30
95,82,8,77,20,24,33,7,42,30,18,27
94,64,4,42,24,22,61,29,2,49,3,38
50,20,52,11,61,39,14,30,20,19,22,20
74,74,16,25,65,7,37,19,19,3,4,31
44,64,3,77,12,10,73,43,3,3,38,36
79,70,3,55,33,27,60,18,17,42,6,32
84,38,47,65,67,9,10,28,44,20,28,22
51,80,70,17,24,26,21,4,4,42,23,22
95,48,60,37,73,7,38,24,24,12,13,20
89,37,7,41,72,26,55,23,34,40,44,46
65,56,69,70,75,25,36,32,12,39,27,13
43,80,64,27,56,15,19,14,11,29,39,19
88,54,39,4,69,14,71,25,27,5,41,30
89,65,26,43,76,8,51,31,15,49,42,17
92,28,58,7,17,4,36,43,21,28,25,24
41,65,15,42,39,36,17,24,32,33,14,47
67,41,15,65,11,6,13,5,34,23,1,19
27,59,25,11,21,34,27,25,6,30,40,10
41,77,12,24,23,16,78,21,24,22,21,45
86,67,38,39,19,39,25,41,11,44,22,48
58,43,21,33,56,34,14,38,38,5,10,21
56,91,29,2,68,10,37,18,49,48,49,12
78,61,50,61,33,15,17,46,49,7,9,30
84,89,77,1,78,39,70,39,32,45,37,18
93,40,56,59,40,28,62,6,28,29,35,22
54,49,73,65,36,23,38,40,49,33,42,30
82,67,59,65,77,15,76,10,5,46,12,34
93,60,5,37,39,26,53,24,31,27,22,37
48,76,42,49,30,19,30,33,33,42,23,39
28,63,10,73,27,21,12,4,28,31,23,48
64,86,69,40,38,31,49,23,28,41,36,42
61,21,72,24,64,16,31,16,47,22,12,24
88,92,31,20,12,26,69,15,14,3,33,30
93,25,67,47,38,24,21,45,18,22,33,10
43,71,29,60,32,8,29,46,45,2,28,43
88,75,64,1,16,7,12,39,49,8,40,11
64,59,31,29,50,23,67,48,15,13,47,28
82,76,3,24,28,25,60,10,32,12,12,40
55,34,17,17,48,21,56,28,16,15,49,16
22,27,61,69,31,39,43,49,23,41,1,18
46,31,40,7,72,7,48,4,40,22,20,10
83,81,65,19,66,11,25,31,32,33,43,20
62,41,15,6,63,21,54,28,31,35,34,35
76,92,19,44,56,34,50,23,31,31,27,15
37,72,60,72,57,5,14,6,46,26,8,16
75,60,8,63,32,23,45,48,49,23,28,12
38,55,63,39,45,36,58,31,19,7,49,34
84,85,65,28,37,5,40,14,27,4,28,23
37,41,41,34,40,38,11,19,20,26,26,27
38,64,12,10,31,10,78,20,11,16,1,25
85,56,36,39,24,32,53,1,22,13,42,48
30,68,49,79,50,12,61,29,3,46,40,11
55,49,15,3,21,37,50,25,46,23,35,31
55,93,8,22,50,5,27,21,7,17,29,39
47,52,46,24,26,13,75,48,32,15,45,43
90,54,48,59,45,15,68,38,32,13,25,26
73,48,64,29,54,22,73,43,34,9,8,35
66,61,8,66,33,33,16,13,14,3,36,47
22,32,41,11,38,22,77,27,12,40,30,49
70,20,39,44,69,10,27,35,13,22,40,34
87,87,44,58,25,6,55,14,2,16,14,38
82,47,68,54,45,22,77,48,28,4,22,16
39,92,45,46,49,32,24,48,28,23,6,44
48,90,71,66,48,3,58,45,37,47,10,48
28,70,29,49,19,10,33,1,14,33,47,14
89,52,31,6,41,32,76,6,44,44,46,33
84,45,3,50,57,12,20,24,21,38,30,43
49,27,62,67,40,10,28,43,3,20,36,32
30,62,55,34,68,30,29,44,1,45,2,47
79,29,44,42,61,18,18,46,20,9,3,29
36,25,5,62,62,31,51,5,42,14,48,10
56,42,75,5,56,22,36,8,2,6,46,38
53,39,26,60,45,37,65,5,46,27,10,23
30,87,50,33,66,39,28,12,43,28,24,15
59,28,5,61,45,37,59,33,19,23,25,10
62,25,11,68,41,21,72,34,16,7,27,25
56,88,13,17,73,3,49,6,17,5,19,27
70,49,56,65,45,3,12,24,36,12,21,42
49,70,33,53,78,39,20,6,32,43,8,32
34,51,26,47,42,1,66,12,7,47,20,10
74,27,38,40,24,20,67,43,40,32,44,11
78,29,4,46,46,7,27,2,2,38,15,35
27,32,49,69,63,18,77,34,41,46,8,49
68,31,64,9,50,29,27,30,31,46,21,46
54,75,59,47,17,1,42,39,22,12,42,12
37,79,19,73,34,39,73,10,11,21,21,39
20,62,65,21,27,4,41,45,25,43,28,19
38,78,41,69,71,27,62,33,22,5,43,28
42,75,25,70,61,5,39,6,46,14,39,19
86,29,28,52,61,19,57,4,5,11,33,30
88,70,20,30,53,21,25,20,22,13,14,29
29,54,17,63,52,33,66,12,14,32,14,35
34,91,48,25,17,28,11,3,49,2,38,25
92,33,79,1,13,14,44,31,1,33,4,18
85,31,33,21,55,9,64,34,40,38,46,39
71,32,31,6,12,34,63,12,30,31,33,18
55,28,17,49,52,14,61,17,24,27,26,10
47,69,58,10,44,36,19,22,42,26,18,36
80,57,22,32,65,19,48,5,44,19,48,27
32,73,64,71,11,33,28,19,7,18,38,30
76,42,25,29,28,5,65,2,6,19,20,16
35,35,54,34,78,17,79,12,37,49,48,26
27,36,68,9,72,29,18,25,44,31,46,31
83,79,75,42,38,21,65,4,33,44,37,14
46,71,56,79,22,18,15,7,29,30,4,32
51,23,18,33,51,7,26,4,48,38,24,40
90,93,31,33,78,3,28,19,44,44,18,36
22,58,4,29,66,29,32,10,13,18,31,12
62,81,23,39,58,28,42,23,1,34,16,18
47,34,15,12,47,30,65,19,43,18,21,45
93,86,58,39,16,38,39,23,39,15,8,16
49,54,45,77,55,16,79,33,27,16,30,48
44,90,11,54,48,32,63,45,21,21,49,41
42,72,12,66,20,38,10,38,43,30,28,10
35,23,43,49,65,7,42,13,16,10,38,35
70,85,79,72,19,17,50,36,40,10,49,15
31,77,2,38,28,28,26,18,22,40,43,35
61,94,4,21,20,1,47,47,49,19,49,11
61,82,65,69,61,8,51,41,27,37,24,10
90,62,46,74,28,5,41,14,15,26,9,24
23,75,27,66,53,36,15,19,15,32,29,29
81,35,50,32,11,34,63,47,6,3,10,30
56,30,62,32,65,18,39,38,48,4,28,30
59,26,30,76,26,36,22,37,35,37,10,44
20,39,5,63,16,20,20,37,9,22,39,49
54,41,35,67,75,4,11,5,28,4,35,39
69,24,39,3,41,14,49,30,27,31,43,44
94,56,18,40,55,35,14,24,27,37,15,33
56,61,35,16,36,31,77,4,9,9,35,37
47,50,62,44,58,32,72,44,6,3,17,45
56,80,54,28,71,21,73,11,17,47,47,39
59,34,43,43,20,12,49,12,45,38,20,47
93,58,32,6,34,20,18,43,29,36,44,22
41,66,44,18,35,30,14,12,24,13,5,12
91,78,36,30,15,26,23,5,49,42,20,15
58,78,39,77,34,37,22,44,46,37,46,36
27,84,42,61,28,23,51,43,35,2,3,32
86,64,63,53,20,1,13,4,22,43,20,43
65,68,75,24,41,38,34,7,24,17,39,45
43,26,57,31,62,2,60,43,27,1,17,37
71,35,31,51,53,34,24,4,45,47,31,30
35,30,7,47,19,33,31,39,5,1,35,43
76,35,24,33,72,7,72,3,9,9,10,16
63,84,26,34,21,15,13,48,5,8,15,10
71,86,77,16,10,10,52,41,35,15,22,33
49,88,76,75,26,1,42,45,25,15,14,39
35,35,67,70,51,13,19,4,21,15,45,23
36,76,61,4,75,2,71,44,44,17,17,26
68,86,70,39,59,2,65,7,11,44,33,35
91,80,62,49,75,20,41,49,28,25,45,34
39,61,22,9,59,6,53,33,32,1,40,27
78,64,29,22,49,33,10,43,4,28,47,14
82,41,48,58,58,15,25,6,25,37,30,28
94,60,62,19,71,6,38,49,11,28,13,21
77,43,33,30,50,25,56,42,40,31,24,32
89,80,13,58,70,15,19,38,11,10,39,23
90,72,65,19,15,31,66,23,38,18,7,30
58,62,10,78,36,29,32,24,29,40,31,48
76,21,6,38,66,14,79,10,13,40,39,47
30,25,38,32,36,35,42,45,16,40,9,17
26,91,63,6,47,15,57,37,39,18,48,18
39,34,19,17,64,28,65,21,16,24,41,26
46,76,26,17,39,16,67,42,16,39,8,44
83,64,34,13,31,25,18,13,48,2,27,42
42,23,20,68,38,11,14,38,40,16,12,47
30,94,77,21,54,18,26,31,35,39,32,19
77,51,17,10,71,3,28,45,48,36,12,38
36,44,35,29,55,2,27,14,16,41,42,34
73,41,15,63,71,26,12,39,15,40,19,38
61,22,16,79,45,18,48,19,27,12,46,23
24,77,50,55,72,9,11,15,5,18,32,16
24,73,41,12,10,6,14,27,10,49,40,26
57,68,3,19,73,16,59,40,14,6,5,30
95,44,7,55,66,21,25,19,22,48,21,42
76,69,49,36,78,32,46,32,6,37,45,47
61,76,35,34,18,21,67,8,15,13,21,25
41,85,20,13,71,25,26,46,5,2,30,35
51,24,9,10,50,21,79,18,3,22,41,11
53,33,34,46,31,10,17,37,33,11,45,16
56,20,9,52,64,30,71,18,23,17,35,35
58,23,12,55,42,14,22,36,14,22,11,35
22,54,43,15,43,1,52,26,34,19,35,29
77,81,69,52,48,5,78,19,36,47,3,25
88,43,2,14,72,21,46,17,30,47,14,18
60,34,59,73,66,13,70,10,42,36,35,13
23,36,16,36,66,20,36,4,39,35,48,11
63,87,42,15,35,23,43,44,22,5,47,49
40,57,64,48,49,8,35,24,28,44,39,15
37,74,57,50,42,28,54,24,37,6,30,38
52,66,52,78,11,26,31,5,22,25,24,44
40,27,74,69,25,17,40,39,23,26,32,34
91,49,55,57,14,39,42,31,32,24,31,28
36,22,23,74,70,14,78,12,45,37,35,33
78,37,64,73,76,36,60,7,21,1,18,39
34,77,65,44,72,23,24,2,17,8,35,46
65,41,49,17,11,23,30,8,5,45,42,12
25,47,3,15,56,33,10,49,40,26,23,47
40,37,63,78,11,7,54,34,38,19,34,17
63,56,11,64,26,15,45,31,7,27,45,17
88,63,44,43,56,15,21,22,48,27,45,38
33,27,74,36,32,32,33,8,38,3,27,18
40,22,27,72,29,27,62,43,39,34,43,39
55,38,59,1,55,33,62,39,24,16,10,24
65,63,47,33,67,7,74,34,1,46,41,24
20,79,58,60,43,31,63,11,4,20,30,43
80,55,76,61,15,36,56,6,21,37,21,20
35,41,56,43,53,23,40,42,9,43,47,18
41,20,53,27,64,29,46,23,24,23,11,21
27,25,59,66,22,10,65,39,48,15,6,38
40,48,51,50,46,33,70,38,2,4,12,46
32,58,60,69,26,30,68,39,41,46,17,16
79,65,48,51,56,24,13,17,38,48,49,37
94,26,57,57,16,14,35,41,20,1,46,40
41,84,73,38,75,18,61,13,42,46,24,37
26,51,66,4,29,22,66,5,48,19,22,42
31,62,5,47,46,10,15,33,1,6,30,11
88,73,41,76,22,27,55,37,35,7,26,19
50,45,25,47,36,19,70,40,16,16,27,44
77,24,47,65,55,9,76,21,11,49,44,42
81,86,67,53,44,31,54,42,31,45,3,17
82,53,64,14,49,29,40,34,7,13,26,41
38,55,20,53,72,17,62,36,26,34,19,35
32,49,77,70,74,26,63,37,3,25,27,29
38,31,4,20,61,16,38,6,5,19,25,18
62,76,60,13,66,25,42,12,10,37,13,24
42,68,76,33,52,9,47,23,23,28,24,32
58,67,76,8,62,27,24,45,17,39,8,15
82,27,57,43,59,24,78,48,32,48,35,48
91,86,16,42,53,2,55,9,34,6,9,13
21,50,9,24,46,2,70,43,45,15,21,25
39,71,40,53,64,21,66,24,29,22,46,20
47,75,60,50,63,39,20,3,32,3,48,38
66,82,26,74,25,17,69,37,9,12,33,13
75,53,38,68,21,16,26,9,9,26,3,48
63,61,57,63,22,13,31,30,26,18,26,27
51,41,4,47,75,36,21,44,8,19,33,46
32,88,67,29,48,12,49,43,43,17,26,37
32,67,43,39,17,22,74,24,21,8,12,40
71,47,57,1,60,33,70,37,39,22,30,42
49,91,32,19,39,37,60,35,23,44,9,30
91,81,50,26,48,11,70,38,14,25,26,11
39,48,1,21,33,37,51,36,22,44,15,21
92,68,67,8,16,2,58,27,3,26,37,21
66,63,22,38,78,32,39,31,48,6,8,13
33,42,10,38,33,25,70,15,11,26,1,40
78,73,29,41,37,12,72,8,27,20,25,42
64,53,41,70,69,5,15,45,47,3,1,36
55,35,77,41,68,28,75,42,44,2,7,40
46,47,31,52,73,21,24,13,34,46,31,41
47,58,27,68,69,33,56,25,15,6,13,42
37,23,13,4,61,29,61,2,26,22,47,42
95,36,70,6,30,37,10,24,33,28,30,40
80,41,78,23,43,20,15,12,5,1,14,18
31,42,31,39,54,18,71,45,5,2,22,25
61,82,24,42,22,2,19,43,6,16,24,39
30,50,79,53,34,38,17,18,46,46,8,32
26,83,3,45,46,3,55,33,16,34,20,29
37,71,38,39,57,30,36,39,14,42,48,31
68,63,50,74,27,30,78,34,7,30,38,48
58,44,9,17,14,36,74,22,27,23,12,19
71,24,42,5,56,11,20,9,40,43,40,47
60,73,59,62,75,27,27,46,37,41,24,32
85,63,37,66,21,37,60,24,19,13,39,27
59,84,35,28,18,11,49,28,27,42,12,23
27,57,32,34,69,29,61,21,43,44,27,38
37,75,48,33,59,31,76,19,34,33,2,14
93,47,2,78,78,19,43,29,17,37,6,23
51,64,6,2,55,9,46,12,25,14,7,31
52,79,75,63,73,26,57,2,47,37,27,25
42,91,11,72,66,15,70,10,8,47,4,26
68,31,56,61,10,39,45,47,44,43,40,27
49,26,25,30,62,27,58,9,22,31,40,26
48,44,28,70,61,25,52,6,2,11,37,49
96,70,69,77,52,1,34,41,47,23,40,49
74,50,56,45,11,31,20,29,24,8,34,19
29,73,57,38,29,16,38,21,37,4,27,39
59,25,62,7,14,16,63,22,21,45,3,28
46,32,22,57,27,33,13,8,37,15,47,32
91,74,1,5,15,18,48,2,38,28,5,47
33,71,11,10,36,29,62,39,9,7,24,44
96,47,29,29,60,29,32,47,43,2,45,39
64,94,42,38,22,25,62,2,12,26,22,18
61,27,18,42,73,6,65,10,20,19,34,40
41,39,52,31,77,39,23,16,1,19,2,24
84,73,60,78,73,17,77,23,17,20,5,43
92,72,41,10,48,34,28,21,14,22,37,15
40,31,3,25,42,26,59,41,43,6,7,24
61,61,72,43,26,14,46,15,44,5,31,39
74,44,42,58,42,38,13,22,2,26,47,48
37,35,2,79,54,38,71,44,3,29,11,26
29,20,66,44,78,1,18,7,1,11,12,44
72,77,25,72,46,5,69,11,11,20,11,31
